"cardmarketId","name","collectorNumber","rarity","expansion","expansionCode","scryfallId","tcgplayerId"
720982,"BALL & ENERGY Storage Box",,,"ex Start Decks","svD",,
571436,"BALL FREAK Dragapult Deck Box",,,"Pokémon Products","PKM",,
571445,"BALL FREAK Dragapult Sleeves",,,"Blue Sky Stream","s7R",,
571446,"BALL FREAK Mimikyu Sleeves",,,"Blue Sky Stream","s7R",,
573318,"Ball Guy Double Deck Box",,,"Pokémon Products","PKM",,
563512,"Ball Guy Playmat",,,"Pokémon Products","PKM",,
573320,"Ball Guy Sleeves",,,"Pokémon Products","PKM",,
552329,"Bandit Ring Booster",,,"Bandit Ring","XY7",,
552224,"Bandit Ring Booster Box",,,"Bandit Ring","XY7",,
650586,"Base Expansion Pack Booster",,,"Base Expansion Pack","EC1",,
650581,"Base Expansion Pack Booster Box",,,"Base Expansion Pack","EC1",,
271865,"Base Set 2 Booster",,,"Base Set 2","B2",,
271890,"Base Set 2 Booster Box",,,"Base Set 2","B2",,
286497,"Base Set 2: 2-Player CD-ROM Starter Set",,,"Base Set 2","B2",,
286498,"Base Set 2: Grass Chopper Theme Deck",,,"Base Set 2","B2",,
286499,"Base Set 2: Hot Water Theme Deck",,,"Base Set 2","B2",,
286500,"Base Set 2: Lightning Bug Theme Deck",,,"Base Set 2","B2",,
288702,"Base Set 2: Pikachu Coin (Theme Decks)",,,"Base Set 2","B2",,
286501,"Base Set 2: Psych Out Theme Deck",,,"Base Set 2","B2",,
271823,"Base Set Booster",,,"Base Set","BS",,
271824,"Base Set Booster Box",,,"Base Set","BS",,
669867,"Base Set WotC Sealed Promotional Box",,,"Base Set","BS",,
286489,"Base Set: 2-Player Starter Set",,,"Base Set","BS",,
286492,"Base Set: Blackout Theme Deck",,,"Base Set","BS",,
757829,"Base Set: Blastoise 1-Pack Blister",,,"Base Set","BS",,
577579,"Base Set: Blastoise Deck Box",,,"Base Set","BS",,
286491,"Base Set: Brushfire Theme Deck",,,"Base Set","BS",,
288690,"Base Set: Chansey Coin (Theme Decks)",,,"Base Set","BS",,
757828,"Base Set: Charizard 1-Pack Blister",,,"Base Set","BS",,
577582,"Base Set: Charizard Deck Box",,,"Base Set","BS",,
286488,"Base Set: Overgrowth Theme Deck",,,"Base Set","BS",,
577584,"Base Set: Pikachu Deck Box",,,"Base Set","BS",,
757827,"Base Set: Venusaur 1-Pack Blister",,,"Base Set","BS",,
577574,"Base Set: Venusaur Deck Box",,,"Base Set","BS",,
286490,"Base Set: Zap! Theme Deck",,,"Base Set","BS",,
327210,"Basic Energy Box",,,"Pokémon Products","PKM",,
566491,"Bastiodon the Defender",,,"Bastiodon the Defender","BtD",,
466009,"Battle Academy",,,"Pokémon Products","PKM",,
609470,"Battle Academy 2022",,,"Pokémon Products","PKM",,
764568,"Battle Academy 2024",,,"Scarlet & Violet Products","PKMSV",,
764567,"Battle Academy 2024: Pikachu, Armarouge & Darkrai Coin",,,"Scarlet & Violet Products","PKMSV",,
299108,"Battle Arena Decks: Black Kyurem vs White Kyurem",,,"Pokémon Products","PKM",,
561404,"Battle Arena Decks: Landorus vs Genesect",,,"Pokémon Products","PKM",,
361812,"Battle Arena Decks: MBlastoise EX vs MCharizard EX: MBlastoise EX Deck",,,"Pokémon Products","PKM",,
361813,"Battle Arena Decks: MBlastoise EX vs MCharizard EX: MCharizard EX Deck",,,"Pokémon Products","PKM",,
299106,"Battle Arena Decks: Mewtwo vs Darkrai",,,"Pokémon Products","PKM",,
393952,"Battle Arena Decks: Rayquaza GX vs. Ultra Necrozma GX: Rayquaza GX Deck",,,"Pokémon Products","PKM",,
393957,"Battle Arena Decks: Rayquaza GX vs. Ultra Necrozma GX: Ultra Necrozma GX Deck",,,"Pokémon Products","PKM",,
299107,"Battle Arena Decks: Rayquaza vs Keldeo",,,"Pokémon Products","PKM",,
299105,"Battle Arena Decks: Xerneas vs Yveltal",,,"Pokémon Products","PKM",,
562070,"Battle Gift Set: Thundurus vs Tornadus",,,"Battle Gift Set: Thundurus vs Tornadus","BGS",,
293306,"Battle Heart Tin: Magearna EX Tin",,,"Pokémon Products","PKM",,
293305,"Battle Heart Tin: Pikachu EX Tin",,,"Pokémon Products","PKM",,
293307,"Battle Heart Tin: Volcanion EX Tin",,,"Pokémon Products","PKM",,
766002,"Battle Master Deck Chien-Pao ex",,,"Battle Master Deck Chien-Pao ex","svJP",,
765998,"Battle Master Deck Chien-Pao ex: Chien-Pao Coin",,,"Battle Master Deck Chien-Pao ex","svJP",,
766000,"Battle Master Deck Chien-Pao ex: Chien-Pao Sleeves",,,"Battle Master Deck Chien-Pao ex","svJP",,
766001,"Battle Master Deck Tera Charizard ex",,,"Battle Master Deck Tera Charizard ex","svJL",,
765997,"Battle Master Deck Tera Charizard ex: Tera Charizard Coin",,,"Battle Master Deck Tera Charizard ex","svJL",,
765999,"Battle Master Deck Tera Charizard ex: Tera Charizard Sleeves",,,"Battle Master Deck Tera Charizard ex","svJL",,
576211,"Battle Origins Tins: Darkrai EX Tin",,,"Pokémon Products","PKM",,
576208,"Battle Origins Tins: Mewtwo EX Tin",,,"Pokémon Products","PKM",,
576209,"Battle Origins Tins: Rayquaza EX Tin",,,"Pokémon Products","PKM",,
575132,"Battle Partner Sleeves",,,"Collection Sun","sm1S",,
804826,"Battle Partners Booster",,,"Battle Partners","sv9",,
804827,"Battle Partners Booster Box",,,"Battle Partners","sv9",,
804830,"Battle Partners Booster Box Case",,,"Battle Partners","sv9",,
804831,"Battle Partners Deck Build Box",,,"Battle Partners Deck Build Box","svN",,
880066,"Battle Partners Promo Booster",,,"Battle Partners","sv9",,
807494,"Battle Partners: ACE SPEC Sleeves",,,"Battle Partners","sv9",,
807493,"Battle Partners: Close Friends Sleeves",,,"Battle Partners","sv9",,
804829,"Battle Partners: Collection File Set Lillie",,,"Battle Partners","sv9",,
804828,"Battle Partners: Collection File Set N",,,"Battle Partners","sv9",,
807488,"Battle Partners: Furret & Sentret Sleeves",,,"Battle Partners","sv9",,
807486,"Battle Partners: Hop & Snorlax Deck Box",,,"Battle Partners","sv9",,
807491,"Battle Partners: Hop & Snorlax Sleeves",,,"Battle Partners","sv9",,
807484,"Battle Partners: Iono Deck Box",,,"Battle Partners","sv9",,
807483,"Battle Partners: Iono Playmat",,,"Battle Partners","sv9",,
807495,"Battle Partners: Iono Sleeves",,,"Battle Partners","sv9",,
807487,"Battle Partners: Lillie & Clefairy Deck Box",,,"Battle Partners","sv9",,
807492,"Battle Partners: Lillie & Clefairy Sleeves",,,"Battle Partners","sv9",,
807489,"Battle Partners: Mew Sleeves",,,"Battle Partners","sv9",,
807485,"Battle Partners: N & Purrloin Deck Box",,,"Battle Partners","sv9",,
807490,"Battle Partners: N & Purrloin Sleeves",,,"Battle Partners","sv9",,
862175,"Battle Party Dream Together Blind Deck",,,"Battle Party Dream Together","CSVE1C",,
862176,"Battle Party Dream Vol. 1 Blind Deck",,,"Battle Party Shining Dream","CSVE2C",,
609613,"Battle Region Booster",,,"Battle Region","s9a",,
609612,"Battle Region Booster Box",,,"Battle Region","s9a",,
608115,"Battle Region: Darkrai Deck Box",,,"Battle Region","s9a",,
608120,"Battle Region: Darkrai Sleeves",,,"Battle Region","s9a",,
608118,"Battle Region: Kleavor Sleeves",,,"Battle Region","s9a",,
608114,"Battle Region: Lucario Deck Box",,,"Battle Region","s9a",,
608119,"Battle Region: Lucario Sleeves",,,"Battle Region","s9a",,
608117,"Battle Region: Misty & Starmie Sleeves",,,"Battle Region","s9a",,
608113,"Battle Region: Sparkling Greninja Deck Box",,,"Battle Region","s9a",,
608112,"Battle Region: Sparkling Greninja Playmat",,,"Battle Region","s9a",,
608116,"Battle Region: Sparkling Greninja Sleeves",,,"Battle Region","s9a",,
778415,"Battle Start Deck Box",,,"Scarlet & Violet Products","PKMSV",,
807513,"Battle Start Pikachu, Charizard & Lucario Double Deck Box",,,"Scarlet & Violet Products","PKMSV",,
807499,"Battle Start Pikachu, Charizard & Lucario Playmat",,,"Scarlet & Violet Products","PKMSV",,
778410,"Battle Start Playmat",,,"Scarlet & Violet Products","PKMSV",,
778420,"Battle Start Sleeves",,,"Scarlet & Violet Products","PKMSV",,
873114,"Battle Styles 10 Elite Trainer Box Case",,,"Battle Styles","BST",,
674716,"Battle Styles 24 Sleeved Booster Case",,,"Battle Styles","BST",,
668179,"Battle Styles 6 Booster Box Case",,,"Battle Styles","BST",,
527435,"Battle Styles Booster",,,"Battle Styles","BST",,
562396,"Battle Styles Booster (6 Cards)",,,"Battle Styles","BST",,
554068,"Battle Styles Booster Box (18 Boosters)",,,"Battle Styles","BST",,
527430,"Battle Styles Booster Box (36 Boosters)",,,"Battle Styles","BST",,
527685,"Battle Styles Elite Trainer Box (Rapid Strike)",,,"Battle Styles","BST",,
527425,"Battle Styles Elite Trainer Box (Single Strike)",,,"Battle Styles","BST",,
563318,"Battle Styles Fun Pack (3 Cards)",,,"Battle Styles","BST",,
674706,"Battle Styles Sleeved Booster",,,"Battle Styles","BST",,
572048,"Battle Styles: 65 Rapid Strike Urshifu Sleeves",,,"Battle Styles","BST",,
572047,"Battle Styles: 65 Single Strike Urshifu Sleeves",,,"Battle Styles","BST",,
585730,"Battle Styles: Arrokuda 1-Pack Blister",,,"Battle Styles","BST",,
544801,"Battle Styles: Build & Battle Kit",,,"Battle Styles","BST",,
585729,"Battle Styles: Charmander 1-Pack Blister",,,"Battle Styles","BST",,
585732,"Battle Styles: Corviknight Premium Checklane Blister",,,"Battle Styles","BST",,
585749,"Battle Styles: Eevee 3-Pack Blister",,,"Battle Styles","BST",,
565212,"Battle Styles: Empty Elite Trainer Box (Rapid Strike)",,,"Battle Styles","BST",,
567074,"Battle Styles: Empty Elite Trainer Box (Rapid Strike)",,,"Battle Styles","BST",,
565213,"Battle Styles: Empty Elite Trainer Box (Single Strike)",,,"Battle Styles","BST",,
567075,"Battle Styles: Empty Elite Trainer Box (Single Strike)",,,"Battle Styles","BST",,
585743,"Battle Styles: Golisopod Stage 1 Blister",,,"Battle Styles","BST",,
585733,"Battle Styles: Golisopod Stage 1 Blister",,,"Battle Styles","BST",,
585751,"Battle Styles: Jolteon 3-Pack Blister",,,"Battle Styles","BST",,
764579,"Battle Styles: Mini Portfolio",,,"Battle Styles","BST",,
565898,"Battle Styles: Rapid Strike Urshifu Coin",,,"Battle Styles","BST",,
653297,"Battle Styles: Rapid Strike Urshifu Dice Set",,,"Battle Styles","BST",,
701666,"Battle Styles: Rapid Strike Urshifu Divider",,,"Battle Styles","BST",,
565896,"Battle Styles: Single Strike Urshifu Coin",,,"Battle Styles","BST",,
653296,"Battle Styles: Single Strike Urshifu Dice Set",,,"Battle Styles","BST",,
701665,"Battle Styles: Single Strike Urshifu Divider",,,"Battle Styles","BST",,
585746,"Battle Styles: Toxtricity Stage 1 Blister",,,"Battle Styles","BST",,
585731,"Battle Styles: Tyranitar Premium Checklane Blister",,,"Battle Styles","BST",,
565894,"Battle Styles: Volcanion Coin",,,"Battle Styles","BST",,
562073,"Battle Theme Deck: Victini",,,"Battle Theme Deck: Victini","BTV",,
283355,"BCW: 10 Dividers (White)",,,,,,
573764,"Bea After School Trainer Card Collection",,,"Pokémon Products","PKM",,
687407,"Bea Deck Box",,,"Pokémon Products","PKM",,
687411,"Bea Playmat",,,"Pokémon Products","PKM",,
687412,"Bea Playmat Set",,,"Pokémon Products","PKM",,
576649,"Bea Sleeves",,,"Pokémon Products","PKM",,
566295,"Beat of the Frontier Booster",,,"Beat of the Frontier","Pt3",,
566299,"Beat of the Frontier Booster Box",,,"Beat of the Frontier","Pt3",,
573767,"Bede's Determination Trainer Card Collection",,,"Pokémon Products","PKM",,
562078,"Beginning Set",,,"Beginning Set","HSBW",,
876857,"Beginning Set DX",,,"Beginning Set","HSBW",,
876858,"Beginning Set DX for Girls",,,"Beginning Set","HSBW",,
562077,"Beginning Set for Girls",,,"Beginning Set","HSBW",,
876860,"Beginning Set Pikachu",,,"Beginning Set Pikachu","HSP",,
876859,"Beginning Set Plus",,,"Beginning Set Plus","HSPL",,
886318,"Bellibolt Hugs Playmat",,,"Mega Evolution Products","PKMMEG",,
886311,"Bellibolt Hugs Sleeves",,,"Mega Evolution Products","PKMMEG",,
764557,"Berry Sleepy Deck Box",,,"Scarlet & Violet Products","PKMSV",,
764559,"Berry Sleepy Double Deck Box",,,"Scarlet & Violet Products","PKMSV",,
764554,"Berry Sleepy Playmat",,,"Scarlet & Violet Products","PKMSV",,
764561,"Berry Sleepy Sleeves",,,"Scarlet & Violet Products","PKMSV",,
576575,"Berry's Forest, Ghost's Castle: Castle Sleeves",,,"Pokémon Products","PKM",,
576574,"Berry's Forest, Ghost's Castle: Forest Sleeves",,,"Pokémon Products","PKM",,
296839,"Bewear GX Box",,,"Pokémon Products","PKM",,
811273,"beyondTCG 9-Pocket IPXERA ZIP Binder (Black)",,,,,,
573325,"Bidoof Black Playmat",,,"Pokémon Products","PKM",,
573324,"Bidoof Brown Playmat",,,"Pokémon Products","PKM",,
575303,"Billiken Pikachu Sleeves",,,"Pokémon Products","PKM",,
680735,"BL Pokémon Black Playmat Case",,,"Pokémon Products","PKM",,
271825,"Black & White Booster",,,"Black & White","BLW",,
562440,"Black & White Booster (5 Cards)",,,"Black & White","BLW",,
562387,"Black & White Booster Box (18 Boosters)",,,"Black & White","BLW",,
271891,"Black & White Booster Box (36 Boosters)",,,"Black & White","BLW",,
845726,"Black & White ID/TH Booster",,,"Black & White ID/TH","SV11s",,
845727,"Black & White ID/TH Booster Box",,,"Black & White ID/TH","SV11s",,
845725,"Black & White ID/TH Special Set Oshawott 2-Pack Blister",,,"Black & White ID/TH","SV11s",,
845723,"Black & White ID/TH Special Set Snivy 2-Pack Blister",,,"Black & White ID/TH","SV11s",,
845724,"Black & White ID/TH Special Set Tepig 2-Pack Blister",,,"Black & White ID/TH","SV11s",,
845722,"Black & White Indonesian Collector Set",,,"Black & White ID/TH","SV11s",,
563279,"Black & White Sampling Pack (3 Cards)",,,"Black & White","BLW",,
287011,"Black & White Victini Box",,,"Pokémon Products","PKM",,
286545,"Black & White: Blue Assault Theme Deck",,,"Black & White","BLW",,
290638,"Black & White: BW Starters Coin (Blisters)",,,"Black & White","BLW",,
290637,"Black & White: BW Starters Coin (Blue Assault Theme Deck)",,,"Black & White","BLW",,
290635,"Black & White: BW Starters Coin (Green Tornado Theme Deck)",,,"Black & White","BLW",,
290636,"Black & White: BW Starters Coin (Red Frenzy Theme Deck)",,,"Black & White","BLW",,
286543,"Black & White: Green Tornado Theme Deck",,,"Black & White","BLW",,
286544,"Black & White: Red Frenzy Theme Deck",,,"Black & White","BLW",,
575250,"Black BL Pokémon Sleeves",,,"Pokémon Products","PKM",,
823752,"Black Bolt / White Flare JP Card File Set",,,"Black Bolt JP","sv11B",,
824097,"Black Bolt & White Flare: Unova Mini Tin Display",,,"Scarlet & Violet Products","PKMSV",,
824096,"Black Bolt & White Flare: Unova Poster Collection",,,"Scarlet & Violet Products","PKMSV",,
824106,"Black Bolt & White Flare: Unova Victini Illustration Collection",,,"Scarlet & Violet Products","PKMSV",,
824090,"Black Bolt 10 Elite Trainer Box Case",,,"Black Bolt","BLK",,
824094,"Black Bolt Binder Collection",,,"Black Bolt","BLK",,
823796,"Black Bolt Booster",,,"Black Bolt JP","sv11B",,
824086,"Black Bolt Booster",,,"Black Bolt","BLK",,
823792,"Black Bolt Booster Box",,,"Black Bolt JP","sv11B",,
823794,"Black Bolt Booster Box Case",,,"Black Bolt JP","sv11B",,
824107,"Black Bolt Booster Bundle",,,"Black Bolt","BLK",,
836257,"Black Bolt Booster Bundle Display",,,"Black Bolt","BLK",,
836680,"Black Bolt Dice Set",,,"Black Bolt","BLK",,
824088,"Black Bolt Elite Trainer Box",,,"Black Bolt","BLK",,
823798,"Black Bolt JP Deluxe Booster",,,"Black Bolt JP","sv11B",,
828353,"Black Bolt JP Deluxe Booster Box",,,"Black Bolt JP","sv11B",,
828289,"Black Bolt JP: Black Storage Box",,,"Black Bolt JP","sv11B",,
828295,"Black Bolt JP: Zekrom Deck Box",,,"Black Bolt JP","sv11B",,
828301,"Black Bolt JP: Zekrom Sleeves",,,"Black Bolt JP","sv11B",,
824092,"Black Bolt Pokémon Center Elite Trainer Box",,,"Black Bolt","BLK",,
836678,"Black Bolt: Empty Elite Trainer Box",,,"Black Bolt","BLK",,
829736,"Black Bolt: Reuniclus Tech Sticker Collection",,,"Black Bolt","BLK",,
836277,"Black Bolt: Tech Sticker Collection Display",,,"Black Bolt","BLK",,
836689,"Black Bolt: Zekrom 9-Pocket Binder",,,"Black Bolt","BLK",,
836682,"Black Bolt: Zekrom Divider",,,"Black Bolt","BLK",,
836684,"Black Bolt: Zekrom Sleeves",,,"Black Bolt","BLK",,
562041,"Black Collection Booster",,,"Black Collection","BW1b",,
562056,"Black Collection Booster Box",,,"Black Collection","BW1b",,
764886,"Black Deck Kit",,,"Black Deck Kit","pcgD",,
609865,"Black Display Frame",,,"Blue Sky Stream","s7R",,
286985,"Black Kyurem Box",,,"Pokémon Products","PKM",,
319737,"Black Kyurem Coin (Battle Arena Decks: Black Kyurem vs White Kyurem)",,,"Pokémon Products","PKM",,
290673,"Black Kyurem Coin (Black Kyurem-EX Battle Strength Deck)",,,"Pokémon Products","PKM",,
562063,"Black Kyurem EX Battle Strength Deck",,,"Black Kyurem EX Battle Strength Deck","BKB",,
833706,"Black Kyurem ex Box",,,"Scarlet & Violet Products","PKMSV",,
890351,"Black Sparkle Booster",,,"Black Sparkle","SV3s",,
890345,"Black Sparkle Booster Box",,,"Black Sparkle","SV3s",,
690383,"Black Version 2 Display Frame",,,"Scarlet ex","sv1S",,
426746,"Blackfire Collector's Ring Binder (Black)",,,,,,
426751,"Blackfire Collector's Ring Binder (Blue)",,,,,,
426756,"Blackfire Collector's Ring Binder (Green)",,,,,,
426761,"Blackfire Collector's Ring Binder (Red)",,,,,,
426766,"Blackfire Collector's Ring Binder (White)",,,,,,
364002,"Blackfire Convertible Premium Deck Box Dual 200+ (Black)",,,,,,
364003,"Blackfire Convertible Premium Deck Box Dual 200+ (Blue)",,,,,,
364004,"Blackfire Convertible Premium Deck Box Dual 200+ (Green)",,,,,,
364005,"Blackfire Convertible Premium Deck Box Dual 200+ (Red)",,,,,,
364006,"Blackfire Convertible Premium Deck Box Dual 200+ (White)",,,,,,
364007,"Blackfire Convertible Premium Horizontal Deck Box 100+ (Black)",,,,,,
364008,"Blackfire Convertible Premium Horizontal Deck Box 100+ (Blue)",,,,,,
364009,"Blackfire Convertible Premium Horizontal Deck Box 100+ (Green)",,,,,,
364010,"Blackfire Convertible Premium Horizontal Deck Box 100+ (Red)",,,,,,
364011,"Blackfire Convertible Premium Horizontal Deck Box 100+ (White)",,,,,,
364012,"Blackfire Convertible Premium Vertical Deck Box 100+ (Black)",,,,,,
364013,"Blackfire Convertible Premium Vertical Deck Box 100+ (Blue)",,,,,,
364014,"Blackfire Convertible Premium Vertical Deck Box 100+ (Green)",,,,,,
364015,"Blackfire Convertible Premium Vertical Deck Box 100+ (Red)",,,,,,
364016,"Blackfire Convertible Premium Vertical Deck Box 100+ (White)",,,,,,
364097,"Blackfire Countdown D20 Die (Black)",,,,,,
364098,"Blackfire Countdown D20 Die (Blue)",,,,,,
364099,"Blackfire Countdown D20 Die (Green)",,,,,,
364100,"Blackfire Countdown D20 Die (Red)",,,,,,
364101,"Blackfire Countdown D20 Die (White)",,,,,,
373671,"Blackfire D20 Die (Blue)",,,,,,
373677,"Blackfire D20 Die (Gold)",,,,,,
373674,"Blackfire D20 Die (Purple)",,,,,,
373680,"Blackfire D20 Die (Silver)",,,,,,
364086,"Blackfire Disk Life Counter (Black)",,,,,,
364090,"Blackfire Disk Life Counter (Blue)",,,,,,
364087,"Blackfire Disk Life Counter (Gold)",,,,,,
364091,"Blackfire Disk Life Counter (Green)",,,,,,
364092,"Blackfire Disk Life Counter (Purple)",,,,,,
364093,"Blackfire Disk Life Counter (Red)",,,,,,
364088,"Blackfire Disk Life Counter (Silver)",,,,,,
364089,"Blackfire Disk Life Counter (Wood)",,,,,,
364094,"Blackfire Disk Life Counter Set (Classic)",,,,,,
364095,"Blackfire Disk Life Counter Set (Color)",,,,,,
364084,"Blackfire Life Counter (Gold)",,,,,,
364085,"Blackfire Life Counter (Wood)",,,,,,
363996,"Blackfire Playmat Tube (Black)",,,,,,
363997,"Blackfire Playmat Tube (Blue)",,,,,,
363998,"Blackfire Playmat Tube (Clear)",,,,,,
363999,"Blackfire Playmat Tube (Green)",,,,,,
364000,"Blackfire Playmat Tube (Red)",,,,,,
364037,"Blackfire Playset Binder (Black)",,,,,,
364038,"Blackfire Playset Binder (Blue)",,,,,,
364039,"Blackfire Playset Binder (Green)",,,,,,
364040,"Blackfire Playset Binder (Red)",,,,,,
364041,"Blackfire Playset Binder (White)",,,,,,
364001,"Blackfire Premium Deck Box 80+",,,,,,
363635,"Blackfire Premium Deck Box Dual  160+",,,,,,
426731,"Blackfire Premium Playset Binder (Black)",,,,,,
426726,"Blackfire Premium Playset Binder (Blue)",,,,,,
426736,"Blackfire Premium Playset Binder (Green)",,,,,,
426741,"Blackfire Premium Playset Binder (Red)",,,,,,
426721,"Blackfire Premium Playset Binder (White)",,,,,,
364102,"Blackfire Spindown D20 Die (Antique Copper)",,,,,,
364104,"Blackfire Spindown D20 Die (Antique Gold)",,,,,,
364103,"Blackfire Spindown D20 Die (Antique Silver)",,,,,,
364106,"Blackfire Spindown D20 Die (Black)",,,,,,
364105,"Blackfire Spindown D20 Die (Green)",,,,,,
364023,"Blackfire: Ultrafine Playmat (Black)",,,,,,
364024,"Blackfire: Ultrafine Playmat (Blue)",,,,,,
364025,"Blackfire: Ultrafine Playmat (Green)",,,,,,
364026,"Blackfire: Ultrafine Playmat (Light Blue)",,,,,,
364027,"Blackfire: Ultrafine Playmat (Orange)",,,,,,
364028,"Blackfire: Ultrafine Playmat (Pink)",,,,,,
364029,"Blackfire: Ultrafine Playmat (Purple)",,,,,,
364030,"Blackfire: Ultrafine Playmat (Red)",,,,,,
364031,"Blackfire: Ultrafine Playmat (Yellow)",,,,,,
873186,"Blade Awakening Coin Set",,,"Blade Awakening","CSV7C",,
562059,"Blastoise + Kyurem EX Combo Deck",,,"Blastoise + Kyurem EX Combo Deck","K+K",,
586196,"Blastoise 25th Anniversary Premium Collection Box",,,"25th Anniversary Collection","s8a",,
